City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
446,Nemuro,JP,43.3236,145.575,52.3,61,100,19.44,overcast clouds
447,Jackson,US,42.4165,-122.8345,87.67,23,0,6.91,clear sky
448,Enshi,CN,30.3,109.4833,53.6,97,100,3.02,overcast clouds
449,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,78.64,72,52,0.85,broken clouds
450,Sola,VU,-13.8833,167.55,84.87,74,20,4.61,few clouds
451,Graham,US,47.0529,-122.2943,61.02,89,100,0.0,mist
452,Bronnoysund,NO,65.4625,12.1997,50.0,81,20,17.27,few clouds
453,Ketchikan,US,55.3422,-131.6461,59.47,94,100,5.75,overcast clouds
454,Jardim,BR,-21.4803,-56.1381,74.73,77,47,6.29,scattered clouds
455,Kenai,US,60.5544,-151.2583,55.49,64,75,17.27,light rain
456,Kyzyl-Suu,KG,42.3414,78.0056,46.35,51,32,3.85,scattered clouds
457,Ahar,IR,38.4774,47.0699,56.75,66,0,2.15,clear sky
458,College,US,64.8569,-147.8028,45.07,70,20,3.44,few clouds
459,Campo Largo,BR,-25.4586,-49.5283,58.62,91,100,5.97,overcast clouds
460,Husavik,IS,66.0449,-17.3389,36.14,98,100,25.12,overcast clouds
461,Zhangjiakou,CN,40.81,114.8794,47.64,18,19,2.01,few clouds
462,Shangzhi,CN,45.2167,127.9667,46.02,37,0,9.98,clear sky
463,Myitkyina,MM,25.3833,97.4,76.05,92,66,1.3,broken clouds
464,Talaya,RU,61.3833,152.75,18.18,82,100,19.24,overcast clouds
465,Lorengau,PG,-2.0226,147.2712,85.5,71,73,12.5,broken clouds
466,Lac Du Bonnet,CA,50.2536,-96.0612,39.61,70,99,15.32,overcast clouds
467,Namibe,AO,-15.1961,12.1522,62.01,90,50,7.61,scattered clouds
468,High Level,CA,58.5169,-117.136,48.31,53,20,6.91,smoke
469,Capitao Poco,BR,-1.7464,-47.0594,73.67,87,4,4.41,clear sky
470,Sault Sainte Marie,CA,46.5168,-84.3333,59.29,77,0,3.44,clear sky
471,Mendoza,AR,-32.8908,-68.8272,56.73,58,0,3.44,clear sky
472,Scarborough,GB,54.2797,-0.4044,51.66,83,0,10.0,clear sky
473,Sao Filipe,CV,14.8961,-24.4956,78.48,84,88,11.12,overcast clouds
474,Arroyo,ES,41.6096,-4.7969,58.59,75,40,17.27,scattered clouds
475,Luderitz,NA,-26.6481,15.1594,53.58,77,6,14.12,clear sky
476,Naryan-Mar,RU,67.6713,53.087,43.45,95,100,9.24,overcast clouds
477,Wawa,NG,9.9022,4.4192,73.53,88,100,1.21,overcast clouds
478,Cowansville,CA,45.2001,-72.7491,57.0,78,1,4.61,clear sky
479,Zhigansk,RU,66.7697,123.3711,24.71,80,100,25.88,overcast clouds
480,Oranjestad,AW,12.524,-70.027,82.9,86,40,8.05,scattered clouds
481,North Bend,US,43.4065,-124.2243,59.16,100,100,13.8,fog
482,Karasburg,NA,-28.0167,18.75,53.62,42,2,8.81,clear sky
483,Maniitsoq,GL,65.4167,-52.9,32.52,67,89,11.95,overcast clouds
484,Wuda,CN,39.4994,106.7117,53.92,33,95,9.91,overcast clouds
485,Lerwick,GB,60.1545,-1.1494,51.8,77,47,28.3,scattered clouds
486,Egvekinot,RU,66.3167,-179.1667,35.46,100,100,8.59,moderate rain
487,Roebourne,AU,-20.7833,117.1333,85.59,25,1,13.13,clear sky
488,Ust-Maya,RU,60.4167,134.5333,28.47,62,100,7.67,overcast clouds
489,Gazojak,TM,41.1875,61.4036,50.74,26,0,10.42,clear sky
490,Urengoy,RU,65.9667,78.3667,34.16,73,100,2.01,overcast clouds
491,Tyrma,RU,50.0833,132.1667,38.55,36,3,12.73,clear sky
492,Petatlan,MX,17.5167,-101.2667,77.32,91,100,2.3,overcast clouds
493,Abu Kamal,SY,34.4506,40.9171,79.0,37,0,9.26,clear sky
494,Marsabit,KE,2.3284,37.9899,62.51,82,42,21.0,scattered clouds
495,Maldonado,UY,-34.6667,-54.9167,58.39,88,100,10.67,overcast clouds
496,Ilheus,BR,-14.7889,-39.0494,78.62,89,0,6.91,clear sky
497,Haines Junction,CA,60.7522,-137.5108,53.55,58,80,3.44,broken clouds
498,Motril,ES,36.7507,-3.5179,69.26,91,15,2.82,few clouds
499,Berezovyy,RU,51.6667,135.7,41.65,29,4,8.99,clear sky
500,Miajadas,ES,39.1513,-5.9084,69.46,34,0,3.11,clear sky
501,Grandola,PT,38.1772,-8.5668,62.35,60,0,5.21,clear sky
502,Novi Sanzhary,UA,49.3439,34.3108,47.7,90,100,6.2,overcast clouds
503,Kieta,PG,-6.2167,155.6333,85.6,62,72,10.07,broken clouds
504,Udachnyy,RU,66.4167,112.4,19.6,93,94,11.03,overcast clouds
505,Puerto Colombia,CO,10.9878,-74.9547,77.09,80,100,6.69,overcast clouds
506,Pochutla,MX,15.7432,-96.4661,74.66,86,23,3.91,few clouds
507,Haimen,CN,23.1935,116.6142,84.09,68,8,14.81,clear sky
508,Svetlogorsk,BY,52.6333,29.7333,45.97,94,99,6.87,overcast clouds
509,Ranot,TH,7.7777,100.3213,82.04,76,100,1.9,overcast clouds
510,Ngunguru,NZ,-35.6167,174.5,57.15,49,49,19.8,scattered clouds
511,Kirakira,SB,-10.4544,161.9205,83.84,71,100,6.55,overcast clouds
512,Siavonga,ZM,-16.5382,28.7088,72.86,36,0,7.16,clear sky
513,Yate,GB,51.5407,-2.4184,51.98,84,0,8.97,clear sky
514,Camacha,PT,33.0833,-16.3333,67.42,73,40,12.66,scattered clouds
515,Progreso,MX,21.2833,-89.6667,76.89,74,3,11.32,clear sky
516,Vidim,RU,56.4088,103.1106,32.99,96,100,6.38,light snow
517,Mitchell,US,43.7094,-98.0298,64.38,62,0,3.44,clear sky
518,Aljezur,PT,37.3191,-8.8033,66.94,57,0,6.98,clear sky
519,Qinzhou,CN,21.95,108.6167,83.43,73,6,9.01,clear sky
520,Dakar,SN,14.6937,-17.4441,81.48,78,62,18.03,broken clouds
521,Touros,BR,-5.1989,-35.4608,76.91,85,7,11.74,clear sky
522,Sorkjosen,NO,69.8,20.9333,44.6,70,75,14.97,broken clouds
523,San Rafael,AR,-34.6177,-68.3301,55.74,53,14,8.46,few clouds
524,Gedo,ET,9.0167,37.45,47.23,88,35,3.49,scattered clouds
525,Cabo San Lucas,MX,22.8909,-109.9124,85.3,76,69,6.2,broken clouds
526,Tarauaca,BR,-8.1614,-70.7656,77.52,75,59,2.71,broken clouds
527,Sainte-Maxime,FR,43.3,6.6333,61.18,94,0,4.72,clear sky
528,Obera,AR,-27.4871,-55.1199,64.92,98,100,2.21,moderate rain
529,Tornio,FI,65.8481,24.1466,50.02,97,100,23.87,light rain
530,Cukai,MY,4.25,103.4167,80.55,82,100,4.74,overcast clouds
531,Mukhen,RU,48.1,136.1,42.76,42,8,13.04,clear sky
532,Saint-Joseph,RE,-21.3667,55.6167,62.98,76,16,11.12,few clouds
533,Berestechko,UA,50.3605,25.1107,48.0,78,98,8.84,overcast clouds
534,Saurimo,AO,-9.6608,20.3916,63.19,85,93,3.83,overcast clouds
535,Meulaboh,ID,4.1363,96.1285,77.54,86,100,3.02,overcast clouds
536,Hue,VN,16.4667,107.6,77.11,94,75,3.44,broken clouds
537,Camargo,MX,27.6667,-105.1667,72.36,38,53,5.39,broken clouds
538,Pervomayskoye,RU,43.919,46.7102,59.47,66,100,7.4,overcast clouds
539,Tinaquillo,VE,9.9186,-68.3047,70.83,96,96,3.87,overcast clouds
540,Svetlaya,RU,46.5389,138.3297,47.7,30,17,12.06,few clouds
541,Fort Collins,US,40.5853,-105.0844,61.39,53,1,1.01,clear sky
542,Whitehorse,CA,60.7161,-135.0538,55.02,54,75,16.11,broken clouds
543,Polson,US,47.6936,-114.1632,63.21,67,100,3.27,overcast clouds
544,Kazachinskoye,RU,57.6953,93.2761,34.12,97,100,8.95,light snow
545,Gamba,GA,-2.65,10.0,75.29,90,98,9.17,light rain
546,Baraboo,US,43.4711,-89.7443,61.97,82,40,0.0,scattered clouds
547,Asau,RO,46.4333,26.4,42.28,78,100,6.02,overcast clouds
548,Agadez,NE,19.75,10.25,79.75,26,4,12.41,clear sky
549,Kormilovka,RU,55.0026,74.1028,43.43,54,100,7.43,overcast clouds
550,Charleston,US,32.7766,-79.9309,63.01,80,0,0.0,clear sky
551,Zaliztsi,UA,49.7919,25.373,46.62,75,96,7.92,overcast clouds
552,Beyneu,KZ,45.3167,55.2,53.56,36,99,13.42,overcast clouds
553,Takoradi,GH,4.8845,-1.7554,74.93,93,55,8.01,broken clouds
554,Kahului,US,20.8947,-156.47,86.02,73,0,18.41,clear sky
555,Ternate,ID,0.8,127.4,85.59,64,94,1.88,overcast clouds
556,Luang Prabang,LA,19.8856,102.1347,76.96,83,75,0.0,mist
557,Mokhsogollokh,RU,61.4681,128.9203,31.42,71,100,7.18,overcast clouds
558,Katsuura,JP,35.1333,140.3,60.22,91,100,22.97,light rain
559,Luganville,VU,-15.5333,167.1667,80.78,80,59,11.95,broken clouds
560,Koumac,NC,-20.5667,164.2833,76.39,57,98,10.58,overcast clouds
561,Alofi,NU,-19.0595,-169.9187,82.29,69,75,13.8,broken clouds
562,Ardakan,IR,32.31,54.0175,69.78,19,0,2.66,clear sky
563,Isabela,PH,6.7085,121.9711,82.45,69,94,3.67,overcast clouds
564,Senno,RU,59.5336,33.9167,43.27,98,41,5.03,scattered clouds
565,Krasnoborsk,RU,61.5598,45.934,45.97,98,100,2.1,overcast clouds
566,Virginia Beach,US,36.8529,-75.978,62.64,91,100,6.91,overcast clouds
567,Shihezi,CN,44.3,86.0333,56.1,37,0,1.19,clear sky
568,Bongandanga,CD,1.5,21.05,68.7,95,100,1.36,overcast clouds
569,Tokur,RU,53.1333,132.9,27.59,52,98,10.51,overcast clouds
570,Pitimbu,BR,-7.4706,-34.8086,75.79,87,13,8.72,few clouds
571,Ulkan,RU,57.243,107.3223,34.07,59,87,3.83,overcast clouds
572,Alice Springs,AU,-23.7,133.8833,89.15,40,0,16.11,clear sky
573,Makakilo City,US,21.3469,-158.0858,82.72,66,75,10.36,broken clouds
574,Saquena,PE,-4.6667,-73.5167,82.56,61,94,3.56,overcast clouds
575,Port Hedland,AU,-20.3167,118.5667,84.25,39,5,9.22,clear sky
576,Winslow,US,35.0242,-110.6974,73.58,31,100,4.61,overcast clouds
577,Briancon,FR,44.9,6.65,53.35,87,0,2.84,clear sky
578,San Felipe,VE,10.3399,-68.7425,73.18,97,81,1.57,broken clouds
579,Sakhon Nakhon,TH,17.1612,104.1472,80.55,83,75,3.44,broken clouds
580,Torres,BR,-29.3353,-49.7269,64.83,90,100,7.38,overcast clouds
581,Payyannur,IN,12.1,75.2,77.56,84,100,2.91,overcast clouds
582,Bubaque,GW,11.2833,-15.8333,81.81,80,61,9.04,broken clouds
583,Brovst,DK,57.0956,9.528,53.53,94,20,19.57,few clouds
584,Praia,CV,14.9215,-23.5087,77.54,88,20,5.75,few clouds
585,Chastyye,RU,57.2888,54.9728,44.64,94,100,9.06,light rain
586,Porto Novo,BJ,6.4965,2.6036,75.81,91,55,5.5,broken clouds
587,Sesheke,ZM,-17.4759,24.2968,68.99,28,0,5.57,clear sky
588,Cabatuan,PH,10.8794,122.486,85.64,72,51,10.76,broken clouds
589,Gamboma,CG,-1.8764,15.8644,74.19,83,99,2.89,overcast clouds
590,Panaba,MX,21.2833,-88.2667,70.34,84,0,6.93,clear sky
591,Buraydah,SA,26.326,43.975,70.25,17,0,5.66,clear sky
592,Williams Lake,CA,52.1415,-122.1445,67.57,45,20,9.22,few clouds
593,Gizo,SB,-8.103,156.8419,85.71,59,91,10.2,overcast clouds
594,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,84.74,38,33,2.57,scattered clouds
595,Cervo,ES,43.6702,-7.4101,62.08,87,100,16.11,overcast clouds
596,Chicama,PE,-7.8447,-79.1469,57.74,82,36,7.52,scattered clouds
597,Kaabong,UG,3.4836,34.1492,66.13,63,92,12.91,overcast clouds
598,Stornoway,GB,58.2093,-6.3865,50.94,88,75,16.11,broken clouds
599,Porciuncula,BR,-20.9628,-42.0408,70.38,92,100,3.31,overcast clouds
600,Azuaga,ES,38.2667,-5.6833,67.96,39,0,2.51,clear sky
601,Menongue,AO,-14.6585,17.691,62.29,30,85,5.17,overcast clouds
602,Bowen,AU,-20.0167,148.2333,78.53,66,6,17.29,clear sky
603,Bairnsdale,AU,-37.8333,147.6167,64.06,77,82,5.99,broken clouds
604,Thai Nguyen,VN,21.5928,105.8442,82.18,71,17,2.04,few clouds
605,Gat,IL,31.61,34.7642,73.4,100,2,4.12,clear sky
606,Tazovskiy,RU,67.4667,78.7,32.04,88,95,3.27,overcast clouds
607,Sabang,ID,5.8933,95.3214,79.92,77,92,9.75,overcast clouds
608,Te Anau,NZ,-45.4167,167.7167,41.86,82,100,2.91,overcast clouds
609,Eenhana,NA,-17.4667,16.3333,69.46,18,52,4.59,broken clouds
610,Ninghai,CN,29.2892,121.4247,65.77,87,100,3.29,overcast clouds
611,Bac Giang,VN,21.2667,106.2,82.47,70,10,4.27,clear sky
612,Vestmannaeyjar,IS,63.4427,-20.2734,45.23,70,96,12.66,overcast clouds
613,Inhambane,MZ,-23.865,35.3833,70.18,91,0,7.14,clear sky
614,Kochkurovo,RU,54.0358,45.4184,45.99,100,100,9.8,overcast clouds
615,Fukuma,JP,33.7667,130.4667,73.29,73,100,4.36,overcast clouds
616,Sao Felix Do Xingu,BR,-6.6447,-51.995,79.54,46,87,1.52,overcast clouds
617,Killybegs,IE,54.6333,-8.45,55.47,86,86,27.47,overcast clouds
618,Victor Harbor,AU,-35.5667,138.6167,70.0,65,0,3.0,clear sky
619,Ormara,PK,25.2088,64.6357,78.28,85,8,6.82,clear sky
620,Coari,BR,-4.085,-63.1414,80.58,63,89,2.51,overcast clouds
621,Kamenka,RU,51.3223,42.7678,44.78,89,80,10.29,broken clouds
622,Yuncheng,CN,35.0231,110.9928,50.27,69,100,4.92,overcast clouds
623,Klyavlino,RU,54.2649,52.0267,46.53,92,100,8.68,moderate rain
624,San Borja,BO,-14.8167,-66.85,78.96,67,62,3.15,broken clouds
625,Metro,ID,-5.1131,105.3067,80.29,76,100,3.6,overcast clouds
626,Japura,ID,-0.3167,102.35,82.15,74,97,0.65,overcast clouds
627,Umm Kaddadah,SD,13.6017,26.6876,85.28,44,97,6.02,overcast clouds
628,Belmonte,BR,-15.8631,-38.8828,74.25,86,19,9.24,few clouds
629,Matara,LK,5.9485,80.5353,78.98,83,100,13.76,overcast clouds
630,Revelstoke,CA,50.9832,-118.2023,60.82,77,0,0.0,clear sky
631,Yanam,IN,16.7333,82.2167,78.31,93,100,6.82,overcast clouds
632,Machali,CL,-34.1833,-70.6667,50.74,82,87,0.83,overcast clouds
633,Kawardha,IN,22.0167,81.25,74.26,95,90,6.91,overcast clouds
634,Caxito,AO,-8.5785,13.6643,74.08,82,98,4.99,overcast clouds
635,Grajau,BR,-5.8194,-46.1386,85.68,39,100,3.27,overcast clouds
636,Iracoubo,GF,5.4802,-53.2011,79.23,84,2,9.95,clear sky
637,High Rock,BS,26.6208,-78.2833,78.82,65,2,11.5,clear sky
638,Milkovo,RU,54.7167,158.6167,43.97,46,33,20.15,scattered clouds
639,Warri,NG,5.5167,5.75,75.43,92,100,3.65,overcast clouds
640,San Zenon,CO,9.2422,-74.5004,75.76,93,100,0.47,overcast clouds
641,Kuandian,CN,40.7286,124.7847,50.65,35,100,6.38,overcast clouds
642,Xining,CN,36.6167,101.7667,43.57,84,100,2.64,overcast clouds
643,Seminole,US,28.7086,-81.2081,73.38,75,0,4.61,clear sky
644,Magadi,IN,12.9667,77.2333,69.96,88,100,4.32,overcast clouds
645,Tashla,RU,51.7716,52.7427,54.97,31,100,6.46,overcast clouds
646,Ous,RU,60.9058,61.5186,42.01,67,100,4.47,overcast clouds
647,Formosa,AR,-26.1775,-58.1781,69.78,94,100,17.27,overcast clouds
648,Wanning,CN,18.8003,110.3967,81.99,83,10,8.52,clear sky
649,Cecina,IT,43.3128,10.524,63.91,87,11,3.56,few clouds
650,Veraval,IN,20.9,70.3667,79.72,77,37,11.5,scattered clouds
651,Shakawe,BW,-18.3667,21.85,75.38,22,0,6.73,clear sky
652,Yei,SS,4.095,30.6779,65.89,92,98,2.37,light rain
653,Terrace,CA,54.5163,-128.6035,60.71,88,75,4.61,broken clouds
654,Road Town,VG,18.4167,-64.6167,84.24,84,40,10.36,scattered clouds
655,Capao Da Canoa,BR,-29.7456,-50.0097,61.97,87,100,15.93,overcast clouds
656,Yalta,UA,44.5,34.1667,55.8,66,97,4.41,overcast clouds
657,Huntsville,US,34.7304,-86.5861,62.4,67,0,1.99,clear sky
658,Adiake,CI,5.2863,-3.304,74.44,94,76,5.82,light rain
659,Kunashak,RU,55.7032,61.5498,45.12,53,100,7.27,overcast clouds
660,Shanghai,CN,31.2222,121.4581,64.92,80,100,8.95,overcast clouds
661,San Andres,CO,12.5847,-81.7006,84.22,79,75,6.91,broken clouds
662,Havre-Saint-Pierre,CA,50.2334,-63.5986,50.36,87,100,3.44,overcast clouds
663,Copiapo,CL,-27.3667,-70.3333,51.49,67,0,0.74,clear sky
664,Dudinka,RU,69.4058,86.1778,31.62,94,100,2.15,overcast clouds
665,The Valley,AI,18.217,-63.0578,83.1,77,7,20.4,clear sky
666,Itaituba,BR,-4.2761,-55.9836,81.61,52,51,2.59,broken clouds
667,Wagga Wagga,AU,-35.1167,147.3667,60.85,87,97,13.62,overcast clouds
668,Sao Jose Dos Pinhais,BR,-25.5347,-49.2064,59.34,90,100,9.22,light rain
669,Nazas,MX,25.2333,-104.1333,71.02,48,100,7.67,overcast clouds
